OTU ID,kingdom,phylum,class,order,family,genus,species
OTU10358,Bacteria,p__Planctomycetota,c__OM190,o__norank_c__OM190,f__norank_o__norank_c__OM190,g__norank_f__norank_o__norank_c__OM190,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__OM190
OTU10359,Bacteria,p__Patescibacteria,c__ABY1,o__Candidatus_Kerfeldbacteria,f__norank_o__Candidatus_Kerfeldbacteria,g__norank_f__norank_o__Candidatus_Kerfeldbacteria,s__unclassified_g__norank_f__norank_o__Candidatus_Kerfeldbacteria
OTU1036,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__env.OPS_17,g__norank_f__env.OPS_17,s__metagenome_g__norank_f__env.OPS_17
OTU10360,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Babeliaceae,g__norank_f__Babeliaceae,s__uncultured_bacterium_g__norank_f__Babeliaceae
OTU10362,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU10363,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__norank_f__Gemmatimonadaceae,s__uncultured_bacterium_g__norank_f__Gemmatimonadaceae
OTU10364,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Babeliaceae,g__norank_f__Babeliaceae,s__unclassified_g__norank_f__Babeliaceae
OTU10365,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__norank_f__WD2101_soil_group,s__uncultured_bacterium_g__norank_f__WD2101_soil_group
OTU10366,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__uncultured_Caldilineales_bacterium_g__norank
OTU10367,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Candidatus_Berkiella,s__uncultured_bacterium_g__Candidatus_Berkiella
OTU10368,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU10369,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__uncultured_bacterium_259
OTU1037,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__norank_f__Isosphaeraceae,s__unclassified_g__norank_f__Isosphaeraceae
OTU10370,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU10371,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__norank_f__WD2101_soil_group,s__uncultured_bacterium_g__norank_f__WD2101_soil_group
OTU10373,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__norank_f__Rhodanobacteraceae,s__unclassified_g__norank_f__Rhodanobacteraceae
OTU10374,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__unclassified_f__Oxalobacteraceae,s__unclassified_f__Oxalobacteraceae
OTU10375,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__S32,g__TM7,s__uncultured_bacterium_g__TM7
OTU10376,Bacteria,p__Elusimicrobiota,c__Elusimicrobia,o__FCPU453,f__norank_o__FCPU453,g__norank_f__norank_o__FCPU453,s__uncultured_bacterium_g__norank_f__norank_o__FCPU453
OTU10377,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU10378,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__uncultured_soil_bacterium_g__norank_f__norank_o__C0119
OTU10379,Bacteria,p__Patescibacteria,c__Berkelbacteria,o__norank_c__Berkelbacteria,f__norank_o__norank_c__Berkelbacteria,g__norank_f__norank_o__norank_c__Berkelbacteria,s__Candidatus_Berkelbacteria_bacterium_CG2_30_43_20
OTU10380,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__norank_f__Micromonosporaceae,s__unclassified_g__norank_f__Micromonosporaceae
OTU10381,Bacteria,p__Armatimonadota,c__norank_p__Armatimonadota,o__norank_c__norank_p__Armatimonadota,f__norank_o__norank_c__norank_p__Armatimonadota,g__norank_f__norank_o__norank_c__norank_p__Armatimonadota,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__Armatimonadota
OTU10382,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__MND1,s__unclassified_g__MND1
OTU10383,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__norank_f__SM2D12,s__uncultured_bacterium_g__norank_f__SM2D12
OTU10384,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,s__uncultured_delta_proteobacterium_g__P3OB-42
OTU10386,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Candidatus_Ovatusbacter,s__uncultured_bacterium_g__Candidatus_Ovatusbacter
OTU10387,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__unclassified_g__norank_f__norank_o__C0119
OTU10388,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU10389,Bacteria,p__Patescibacteria,c__Dojkabacteria,o__norank_c__Dojkabacteria,f__norank_o__norank_c__Dojkabacteria,g__norank_f__norank_o__norank_c__Dojkabacteria,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Dojkabacteria
OTU10390,Bacteria,p__Cyanobacteria,c__Sericytochromatia,o__norank_c__Sericytochromatia,f__norank_o__norank_c__Sericytochromatia,g__norank_f__norank_o__norank_c__Sericytochromatia,s__metagenome_g__norank_f__norank_o__norank_c__Sericytochromatia
OTU10391,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__AKYG1722,g__norank_f__AKYG1722,s__unclassified_g__norank_f__AKYG1722
